"indicator","subtopic","short.description","population","group","percent.06","percent.08","percent.10","percent.12","percent.14","percent.16","percent.18","p.value.18.06","p.value.18.08","p.value.18.10","p.value.18.12","p.value.18.14","p.value.18.16","p.value.16.06","p.value.16.08","p.value.16.10","p.value.16.12","p.value.16.14"
"ind_77","Sunburn","Sunburnt last summer - mild","adults","Most (8-10)",NA,NA,40.4,NA,33.5,37.5,37.8,NA,NA,0.5,NA,0.3,0.9,NA,NA,NA,NA,NA
"ind_77","Sunburn","Sunburnt last summer - mild","adults","Very fair or fair",NA,NA,51.1,NA,39.2,48.5,52,NA,NA,0.8,NA,0,0.2,NA,NA,NA,NA,NA
"ind_77","Sunburn","Sunburnt last summer - mild","adults","Medium",NA,NA,49.9,NA,41.5,44.4,41,NA,NA,0.1,NA,0.9,0.4,NA,NA,NA,NA,NA
"ind_77","Sunburn","Sunburnt last summer - mild","adults","Olive",NA,NA,47.5,NA,41.3,36.2,30.1,NA,NA,0,NA,0,0.1,NA,NA,NA,NA,NA
"ind_77","Sunburn","Sunburnt last summer - mild","adults","Dark, very dark or black",NA,NA,22.3,NA,19.2,18.2,16.4,NA,NA,0.2,NA,0.5,0.7,NA,NA,NA,NA,NA
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Total",NA,75,NA,70.7,70.5,76.4,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0,0
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Men",NA,68.7,NA,63.3,65.8,74.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,0
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Women",NA,80.8,NA,77.6,74.9,78.7,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.6,0.1
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","15-24",NA,81.4,NA,79.3,78.1,79.9,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.9,0.7
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","25-44",NA,81.2,NA,79.4,74.8,85,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,0
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","45-64",NA,72.1,NA,64.5,68.9,76.4,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,0
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","65+",NA,57.9,NA,57.2,58.7,57.9,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.9,0.8
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Maori",NA,68.8,NA,59,59.3,69.6,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0,0
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Pacific",NA,62,NA,50.6,54.1,62.5,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0,0.1
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Asian",NA,67.2,NA,72.4,68.6,74.8,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.7,0.3
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","European/Other",NA,78,NA,73.9,74.2,78.9,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,0,0
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Least (1-3)",NA,79.6,NA,77.6,76.3,82.9,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.1,0.1
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Mid (4-7)",NA,75.4,NA,72,72.9,76,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0.1,0.3
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Most (8-10)",NA,69.3,NA,62.6,58.9,69.4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Very fair or fair",NA,79.9,NA,74.4,74.8,82.1,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0,0
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Medium",NA,81,NA,75,72.9,76.4,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.6,0.3
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Olive",NA,70.5,NA,67.9,69.8,74,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.1,0.2
"ind_78","Sun protective behaviours (and skin checks)","Wear sunscreen","adults","Dark, very dark or black",NA,48,NA,53.2,48.4,59.8,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.2,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Total",NA,66.8,NA,55.7,53.8,61.4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Men",NA,71.5,NA,60.3,56.9,63.9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.2,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Women",NA,62.5,NA,51.4,50.8,59,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","15-24",NA,55.9,NA,41.1,38.1,53.5,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,0,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","25-44",NA,67,NA,57.1,52.1,57.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.9,0.1
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","45-64",NA,71.4,NA,58.9,62.1,65.7,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,0.2
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","65+",NA,70.4,NA,62,58.1,68.3,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,0.1,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Maori",NA,62.3,NA,47.2,42.8,55.5,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Pacific",NA,53.9,NA,40.4,48,53,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0,0.3
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Asian",NA,48.9,NA,51.1,41.5,50.3,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0.9,0.3
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","European/Other",NA,69.9,NA,57.7,57.9,64.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Least (1-3)",NA,69.6,NA,66.3,64.5,66.5,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,1,0.6
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Mid (4-7)",NA,68.5,NA,54.1,51.2,62.5,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Most (8-10)",NA,61.4,NA,48.5,44.4,53.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.2,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Very fair or fair",NA,72.5,NA,61.9,55,64.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Medium",NA,65.4,NA,54.1,56.8,64.5,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0,0
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Olive",NA,65.6,NA,51,50.8,55.4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.3,0.3
"ind_79","Sun protective behaviours (and skin checks)","Hat","adults","Dark, very dark or black",NA,55.7,NA,48,46.1,55.4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.2,0.1
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Total",5.2,4.6,3.2,3.7,2,3.6,3.8,0.2,0.5,0.5,0.9,0,0.8,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Men",8.7,6.1,5.6,7.2,3.4,6.4,6.4,0.2,0.9,0.7,0.6,0.1,1,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Women",1.8,3.2,1,0.5,0.7,0.9,1.4,0.6,0.1,0.5,0.1,0.2,0.4,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","15-24",2.6,2.7,2.2,3.1,1.9,2.8,3.1,0.9,0.9,0.7,1,0.7,0.9,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","25-44",3.7,4.1,1.3,3.3,1.6,3.1,4.6,0.6,0.8,0,0.4,0,0.3,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","45-64",8.1,6.3,5.6,3.8,1.5,4,2.3,0,0.1,0,0.2,0.4,0.1,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","65+",5.4,4.4,3.5,5.1,3.6,4.5,5.3,1,0.7,0.3,0.9,0.3,0.6,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Maori",5.5,5.5,4.3,2.8,1.3,4,5.1,0.9,0.9,0.7,0.2,0,0.5,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Pacific",4.3,7.5,3.6,5.9,1.4,4.5,2.3,0.3,0.1,0.6,0.1,0.4,0.2,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Asian",1.8,2,2.8,3.2,1.1,2.2,2.3,0.8,0.9,0.9,0.8,0.7,1,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","European/Other",5.6,4.4,3.4,3.5,2.1,3.7,4.4,0.3,1,0.4,0.4,0,0.5,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Least (1-3)",4.6,4.2,1,2.3,1.5,3.4,2.9,0.3,0.6,0.2,0.8,0.4,0.8,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Mid (4-7)",6.1,4,4.3,3.6,1.6,3.5,4.8,0.4,0.6,0.8,0.4,0,0.3,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Most (8-10)",4.3,5.7,4.3,5.2,3.4,4,3.5,0.6,0.2,0.6,0.3,1,0.7,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Non-problem gambler",NA,NA,2.6,4.3,2.1,4,3.8,NA,NA,0.2,0.6,0.1,0.8,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Low-risk gambler",NA,NA,17.2,21.2,6.1,15.5,32.6,NA,NA,0.2,0.4,0,0.2,NA,NA,NA,NA,NA
"ind_8","Gambling participation frequency","Horse/dog races/sports events - at least monthly","adults","Moderate-risk or problem gambler",NA,NA,10.5,29.2,23,28.1,16.3,NA,NA,0.5,0.3,0.7,0.3,NA,NA,NA,NA,NA
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Total",NA,48.4,NA,43.4,42.1,45,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.4,0.1
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Men",NA,50,NA,45,42.8,43.4,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.6,0.8
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Women",NA,46.8,NA,42,41.5,46.6,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0.1,0
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","15-24",NA,37.8,NA,34.5,28.4,28.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.2,1
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","25-44",NA,50.5,NA,45.4,43.2,48.5,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.4,0.1
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","45-64",NA,52.6,NA,46.1,48.2,50.8,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,0.2,0.4
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","65+",NA,47.4,NA,44,43.5,45.2,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,0.8,0.7
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Maori",NA,42.8,NA,37,37.2,35.6,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.7,0.7
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Pacific",NA,37.6,NA,37.5,23.8,32,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.3,0.1
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Asian",NA,36.7,NA,35.9,32.6,41.8,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.4,0.1
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","European/Other",NA,50.6,NA,45,45.5,47.6,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.3,0.4
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Least (1-3)",NA,50,NA,46.4,44,47.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.9,0.4
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Mid (4-7)",NA,51.5,NA,42.8,43.1,45.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.5,0.5
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Most (8-10)",NA,42.1,NA,41.7,37.7,42.4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.9,0.2
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Very fair or fair",NA,49.2,NA,45,46.1,52.5,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0,0.1
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Medium",NA,52.5,NA,45.2,40.5,43.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.7,0.3
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Olive",NA,48,NA,41.5,39.8,39.9,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.7,1
"ind_80","Sun protective behaviours (and skin checks)","Clothing","adults","Dark, very dark or black",NA,32,NA,37.6,37,32.6,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0.3,0.4
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Total",NA,36.4,NA,33.3,26,33.5,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.9,0
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Men",NA,32,NA,32.9,24.8,30.2,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.3,0
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Women",NA,40.4,NA,33.6,27.2,36.5,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.3,0
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","15-24",NA,39.9,NA,38.6,28.9,35.5,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.6,0.2
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","25-44",NA,41.7,NA,36,29.4,39.5,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.3,0
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","45-64",NA,34.1,NA,33.3,26.4,32,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.7,0.1
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","65+",NA,23.8,NA,22.9,17.3,23.1,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,1,0.1
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Maori",NA,31.2,NA,31.3,28,30,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.7,0.6
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Pacific",NA,27.4,NA,25,21.6,29.4,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,0.4,0.1
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Asian",NA,49.1,NA,33.4,31.5,35.5,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.8,0.5
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","European/Other",NA,35.3,NA,33.8,25.6,33.1,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.8,0
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Least (1-3)",NA,31,NA,39.2,24.4,35.9,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.5,0
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Mid (4-7)",NA,44.1,NA,30.7,27.5,35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.2,0
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Most (8-10)",NA,31.2,NA,31.5,25.9,27.9,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.3,0.6
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Very fair or fair",NA,36.4,NA,36.5,27.6,32.7,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.3,0.1
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Medium",NA,37.1,NA,33,24.6,35.9,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.4,0
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Olive",NA,37,NA,30.7,25.5,32.5,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.7,0.1
"ind_81","Sun protective behaviours (and skin checks)","Sunglasses","adults","Dark, very dark or black",NA,32.2,NA,28.3,25.7,31.5,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0.6,0.3
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Total",NA,29.8,NA,29.4,26.4,33.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.1,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Men",NA,21.1,NA,24.4,21.4,26.5,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.4,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Women",NA,37.8,NA,34,31.1,39.4,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","15-24",NA,32,NA,24.9,30.1,26.6,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.7,0.6
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","25-44",NA,29.7,NA,27.9,26.3,33,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.1,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","45-64",NA,30.2,NA,29.2,24.8,35.4,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","65+",NA,26.2,NA,36.9,25.7,35.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.7,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Maori",NA,27.8,NA,30.2,24.1,30.8,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.9,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Pacific",NA,37.8,NA,28,26.1,25.3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.6,0.9
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Asian",NA,32.8,NA,20.3,28.9,26.7,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.2,0.7
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","European/Other",NA,29.2,NA,30.4,26.3,34.9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Least (1-3)",NA,30.9,NA,33,27.2,36.8,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.4,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Mid (4-7)",NA,28.4,NA,27.1,26.7,32.8,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.1,0.1
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Most (8-10)",NA,30.4,NA,29.3,24.9,29.2,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,1,0.2
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Very fair or fair",NA,34.5,NA,35.3,30.5,39.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.2,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Medium",NA,26.4,NA,26.4,22.2,33,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,0
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Olive",NA,28.3,NA,25.3,27.1,27.2,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.6,1
"ind_82","Sun protective behaviours (and skin checks)","Shade","adults","Dark, very dark or black",NA,29,NA,25.1,25.2,24,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.8,0.8
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Total",NA,NA,NA,NA,26.7,24.2,25.4,NA,NA,NA,NA,0.4,0.4,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Men",NA,NA,NA,NA,26.1,24.7,25.5,NA,NA,NA,NA,0.8,0.7,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Women",NA,NA,NA,NA,27.1,23.7,25.3,NA,NA,NA,NA,0.4,0.4,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","15-24",NA,NA,NA,NA,6.8,8,8.9,NA,NA,NA,NA,0.6,0.8,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","25-44",NA,NA,NA,NA,16.8,14.8,18.9,NA,NA,NA,NA,0.4,0.1,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","45-64",NA,NA,NA,NA,33,29.6,28.6,NA,NA,NA,NA,0.2,0.7,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","65+",NA,NA,NA,NA,51.5,47.3,45.6,NA,NA,NA,NA,0.1,0.7,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Maori",NA,NA,NA,NA,15.3,14.6,18.2,NA,NA,NA,NA,0.4,0.2,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Pacific",NA,NA,NA,NA,17.9,10.4,11.1,NA,NA,NA,NA,0.1,0.8,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Asian",NA,NA,NA,NA,8.7,5.8,6.8,NA,NA,NA,NA,0.6,0.7,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","European/Other",NA,NA,NA,NA,32,29.3,30.6,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Least (1-3)",NA,NA,NA,NA,32.9,32.1,30.5,NA,NA,NA,NA,0.5,0.6,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Mid (4-7)",NA,NA,NA,NA,25.2,22.6,25.3,NA,NA,NA,NA,1,0.3,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Most (8-10)",NA,NA,NA,NA,19.9,17.3,18.7,NA,NA,NA,NA,0.7,0.6,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Very fair or fair",NA,NA,NA,NA,32.7,29.5,30.6,NA,NA,NA,NA,0.5,0.7,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Medium",NA,NA,NA,NA,25.9,23.8,28.4,NA,NA,NA,NA,0.4,0.1,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Olive",NA,NA,NA,NA,23.8,20.5,19.6,NA,NA,NA,NA,0.2,0.8,NA,NA,NA,NA,NA
"ind_83","Sun protective behaviours (and skin checks)","Skin check in the last 2 years","adults","Dark, very dark or black",NA,NA,NA,NA,13.5,13.3,7.2,NA,NA,NA,NA,0.1,0.1,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","Total",NA,NA,NA,90,88.4,88.4,87.3,NA,NA,NA,0,0.4,0.3,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","Men",NA,NA,NA,89.1,87.4,86.7,86.4,NA,NA,NA,0.2,0.6,0.9,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","Women",NA,NA,NA,90.8,89.3,90.1,88.1,NA,NA,NA,0.1,0.5,0.2,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","15-24",NA,NA,NA,82,79.3,82.9,79,NA,NA,NA,0.5,0.9,0.4,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","25-44",NA,NA,NA,89.8,88.2,88.2,84.7,NA,NA,NA,0,0.1,0.1,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","45-64",NA,NA,NA,90.7,90.8,88.6,91.7,NA,NA,NA,0.6,0.7,0.1,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","65+",NA,NA,NA,96.9,93.2,94,92,NA,NA,NA,0,0.5,0.2,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","Maori",NA,NA,NA,86.6,86.1,82.6,82.8,NA,NA,NA,0.2,0.3,1,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","Pacific",NA,NA,NA,88.3,78.6,87.6,83.9,NA,NA,NA,0.2,0.2,0.3,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","Asian",NA,NA,NA,84.4,85.1,91.1,90.8,NA,NA,NA,0.2,0.3,0.9,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","European/Other",NA,NA,NA,91,90,88.5,87.4,NA,NA,NA,0,0.1,0.5,NA,NA,NA,NA,NA
"ind_84","Meal preparation","Main meal - prepared at home 5+ days","adults","Least (1-3)",NA,NA,NA,93,90.7,89.6,89,NA,NA,NA,0.1,0.5,0.8,NA,NA,NA,NA,NA
